code|name|text
ER068|Menteng fresh|Menteng fresh contains nutrients such as 2.9 g zat abu, 79.0 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 65 zat energi, 20 mg zat fosfor, 0 mg zat kalium, 13 mg zat kalsium, 16.1 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 1.7 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
ER069|Palembang pineapple fresh|Palembang pineapple fresh contains nutrients such as 0.3 g zat abu, 85.5 g zat air, 0.6 mg zat besi, 17 mcg zat beta-karoten, 58 zat energi, 15 mg zat fosfor, 117.0 mg zat kalium, 29 mg zat kalsium, 13.3 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 7 mg zat natrium, 0.2 mg zat niasin, 0.7 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.1 mg zat seng, 1.6 g zat serat, 0.03 mg zat tembaga, 0.26 mg zat thiamin dan 11 mg zat vitamin c. 
ER070|Pineapple fresh|Pineapple fresh contains nutrients such as 0.3 g zat abu, 88.9 g zat air, 0.9 mg zat besi, 17 mcg zat beta-karoten, 40 zat energi, 14 mg zat fosfor, 111.0 mg zat kalium, 22 mg zat kalsium, 9.9 g zat karbohidrat, 90 mcg zat karoten total, 0.3 g zat lemak, 18 mg zat natrium, 0.2 mg zat niasin, 0.6 g zat protein, 0 mcg zat retinol, 0.04 mg zat riboflavin, 0.1 mg zat seng, 0.6 g zat serat, 0.03 mg zat tembaga, 0.02 mg zat thiamin dan 22 mg zat vitamin c. 
ER071|Tree-ripe jackfruit fresh|Tree-ripe jackfruit fresh contains nutrients such as 2.7 g zat abu, 70.0 g zat air, 0.9 mg zat besi, 149 mcg zat beta-karoten, 106 zat energi, 19 mg zat fosfor, 407.0 mg zat kalium, 20 mg zat kalsium, 27.6 g zat karbohidrat, 330 mcg zat karoten total, 0.3 g zat lemak, 2 mg zat natrium, 1.0 mg zat niasin, 1.2 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 1.4 mg zat seng, 3.7 g zat serat, 246.58 mg zat tembaga, 0.07 mg zat thiamin dan 7 mg zat vitamin c. 
ER072|Nutmeg meat fresh|Nutmeg meat fresh contains nutrients such as 0.5 g zat abu, 88.1 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 42 zat energi, 24 mg zat fosfor, 0 mg zat kalium, 32 mg zat kalsium, 10.9 g zat karbohidrat, 29 mcg zat karoten total, 0.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 0.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.5 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 22 mg zat vitamin c. 
ER073|Papaya fresh|Papaya fresh contains nutrients such as 0.6 g zat abu, 86.7 g zat air, 1.7 mg zat besi, 1038 mcg zat beta-karoten, 46 zat energi, 12 mg zat fosfor, 221.0 mg zat kalium, 23 mg zat kalsium, 12.2 g zat karbohidrat, 365 mcg zat karoten total, 0.1 g zat lemak, 4 mg zat natrium, 0.4 mg zat niasin, 0.5 g zat protein, 0 mcg zat retinol, 0.06 mg zat riboflavin, 0.3 mg zat seng, 1.6 g zat serat, 0.02 mg zat tembaga, 0.04 mg zat thiamin dan 78 mg zat vitamin c. 
ER074|Ambon banana fresh|Ambon banana fresh contains nutrients such as 1.0 g zat abu, 72.9 g zat air, 0.2 mg zat besi, 37 mcg zat beta-karoten, 108 zat energi, 30 mg zat fosfor, 0.0 mg zat kalium, 20 mg zat kalsium, 24.3 g zat karbohidrat, 0 mcg zat karoten total, 0.8 g zat lemak, 10 mg zat natrium, 0.1 mg zat niasin, 1.0 g zat protein, 0 mcg zat retinol, 0.11 mg zat riboflavin, 0.2 mg zat seng, 1.9 g zat serat, 0.20 mg zat tembaga, 0.05 mg zat thiamin dan 9 mg zat vitamin c. 
ER075|Angleng banana (ampyang banana) fresh|Angleng banana (ampyang banana) fresh contains nutrients such as 1.0 g zat abu, 80.3 g zat air, 0.6 mg zat besi, 9 mcg zat beta-karoten, 68 zat energi, 26 mg zat fosfor, 215.7 mg zat kalium, 10 mg zat kalsium, 17.2 g zat karbohidrat, 76 mcg zat karoten total, 0.2 g zat lemak, 23 mg zat natrium, 2.5 mg zat niasin, 1.3 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 0.0 mg zat seng, 0.8 g zat serat, 0.04 mg zat tembaga, 0.08 mg zat thiamin dan 6 mg zat vitamin c. 
ER076|Ayam banana fresh|Ayam banana fresh contains nutrients such as 0.7 g zat abu, 71.2 g zat air, 0.4 mg zat besi, 24 mcg zat beta-karoten, 120 zat energi, 61 mg zat fosfor, 392.0 mg zat kalium, 20 mg zat kalsium, 26.8 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 6 mg zat natrium, 1.0 mg zat niasin, 1.1 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.3 mg zat seng, 4.1 g zat serat, 0.10 mg zat tembaga, 0.10 mg zat thiamin dan 26 mg zat vitamin c. 
ER077|Gapi banana fresh|Gapi banana fresh contains nutrients such as 1.0 g zat abu, 66.3 g zat air, 0.3 mg zat besi, 13 mcg zat beta-karoten, 131 zat energi, 40 mg zat fosfor, 392.0 mg zat kalium, 58 mg zat kalsium, 31.1 g zat karbohidrat, 0 mcg zat karoten total, 0.1 g zat lemak, 6 mg zat natrium, 0.3 mg zat niasin, 1.6 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.3 mg zat seng, 11.7 g zat serat, 0.13 mg zat tembaga, 0.18 mg zat thiamin dan 13 mg zat vitamin c. 
ER078|Goroho banana fresh|Goroho banana fresh contains nutrients such as 1.0 g zat abu, 69.4 g zat air, 0.2 mg zat besi, 11 mcg zat beta-karoten, 119 zat energi, 30 mg zat fosfor, 359.0 mg zat kalium, 2 mg zat kalsium, 27.9 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 36 mg zat natrium, 1.1 mg zat niasin, 1.5 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.3 mg zat seng, 4.6 g zat serat, 0.13 mg zat tembaga, 0.15 mg zat thiamin dan 10 mg zat vitamin c. 
ER079|Green Banana  fresh|Green Banana  fresh contains nutrients such as 1.1 g zat abu, 68.9 g zat air, 0.9 mg zat besi, 48 mcg zat beta-karoten, 121 zat energi, 37 mg zat fosfor, 529.4 mg zat kalium, 9 mg zat kalsium, 28.9 g zat karbohidrat, 1000 mcg zat karoten total, 0.1 g zat lemak, 31 mg zat natrium, 0.0 mg zat niasin, 1.0 g zat protein, 0 mcg zat retinol, 0.06 mg zat riboflavin, 0.6 mg zat seng, 0.4 g zat serat, 0.28 mg zat tembaga, 0.13 mg zat thiamin dan 13 mg zat vitamin c. 
ER080|Cooking plantain fresh|Cooking plantain fresh contains nutrients such as 0.6 g zat abu, 74.4 g zat air, 0.1 mg zat besi, 3 mcg zat beta-karoten, 100 zat energi, 0 mg zat fosfor, 493.0 mg zat kalium, 15 mg zat kalsium, 23.6 g zat karbohidrat, 0 mcg zat karoten total, 0.5 g zat lemak, 1 mg zat natrium, 0.6 mg zat niasin, 1.4 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.3 mg zat seng, 2.6 g zat serat, 0.08 mg zat tembaga, 0.10 mg zat thiamin dan 11 mg zat vitamin c. 
ER081|Saba banana fresh|Saba banana fresh contains nutrients such as 1.0 g zat abu, 71.9 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 30 mg zat fosfor, 300.0 mg zat kalium, 10 mg zat kalsium, 26.3 g zat karbohidrat, 0 mcg zat karoten total, 0.5 g zat lemak, 10 mg zat natrium, 0.1 mg zat niasin, 0.8 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.2 mg zat seng, 5.7 g zat serat, 0.10 mg zat tembaga, 0.10 mg zat thiamin dan 9 mg zat vitamin c. 
ER082|Ketip banana fresh|Ketip banana fresh contains nutrients such as 0.7 g zat abu, 63.4 g zat air, 0.1 mg zat besi, 3 mcg zat beta-karoten, 145 zat energi, 54 mg zat fosfor, 726.0 mg zat kalium, 5 mg zat kalsium, 34.5 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 4 mg zat natrium, 0.8 mg zat niasin, 1.1 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.5 mg zat seng, 6.6 g zat serat, 0.15 mg zat tembaga, 0.13 mg zat thiamin dan 95 mg zat vitamin c. 
ER083|Red banana fresh|Red banana fresh contains nutrients such as 0.9 g zat abu, 75.4 g zat air, 0.6 mg zat besi, 38 mcg zat beta-karoten, 96 zat energi, 173 mg zat fosfor, 418.8 mg zat kalium, 87 mg zat kalsium, 22.5 g zat karbohidrat, 58 mcg zat karoten total, 0.2 g zat lemak, 6 mg zat natrium, 0.9 mg zat niasin, 1.0 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 0.5 mg zat seng, 0.6 g zat serat, 0.22 mg zat tembaga, 0.04 mg zat thiamin dan 2 mg zat vitamin c. 
ER084|Senorita banana fresh|Senorita banana fresh contains nutrients such as 0.8 g zat abu, 72.1 g zat air, 0.9 mg zat besi, 43 mcg zat beta-karoten, 99 zat energi, 19 mg zat fosfor, 475.0 mg zat kalium, 10 mg zat kalsium, 25.6 g zat karbohidrat, 618 mcg zat karoten total, 0.2 g zat lemak, 28 mg zat natrium, 1.0 mg zat niasin, 1.3 g zat protein, 0 mcg zat retinol, 0.12 mg zat riboflavin, 0.5 mg zat seng, 4.3 g zat serat, 0.25 mg zat tembaga, 0.07 mg zat thiamin dan 4 mg zat vitamin c. 
ER085|Mas bali ampenan banana fresh|Mas bali ampenan banana fresh contains nutrients such as 0.5 g zat abu, 76.8 g zat air, 1.2 mg zat besi, 14 mcg zat beta-karoten, 92 zat energi, 29 mg zat fosfor, 272.0 mg zat kalium, 7 mg zat kalsium, 21.0 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 32 mg zat natrium, 0.6 mg zat niasin, 1.4 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.4 mg zat seng, 3.7 g zat serat, 0.18 mg zat tembaga, 0.09 mg zat thiamin dan 11 mg zat vitamin c. 
ER086|Mas bali kopang banana fresh|Mas bali kopang banana fresh contains nutrients such as 2.4 g zat abu, 64.2 g zat air, 0.1 mg zat besi, 21 mcg zat beta-karoten, 127 zat energi, 0 mg zat fosfor, 616.0 mg zat kalium, 10 mg zat kalsium, 31.8 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 43 mg zat natrium, 0.9 mg zat niasin, 1.4 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 0.4 mg zat seng, 3.7 g zat serat, 0.12 mg zat tembaga, 0.21 mg zat thiamin dan 17 mg zat vitamin c. 
ER087|Lady finger banana fresh|Lady finger banana fresh contains nutrients such as 0.6 g zat abu, 64.2 g zat air, 0.8 mg zat besi, 17 mcg zat beta-karoten, 127 zat energi, 25 mg zat fosfor, 392.0 mg zat kalium, 7 mg zat kalsium, 33.6 g zat karbohidrat, 79 mcg zat karoten total, 0.2 g zat lemak, 42 mg zat natrium, 4.5 mg zat niasin, 1.4 g zat protein, 0 mcg zat retinol, 0.08 mg zat riboflavin, 0.5 mg zat seng, 1.4 g zat serat, 195.78 mg zat tembaga, 0.09 mg zat thiamin dan 2 mg zat vitamin c. 
ER088|Latundan banana fresh|Latundan banana fresh contains nutrients such as 1.0 g zat abu, 69.3 g zat air, 0.1 mg zat besi, 48 mcg zat beta-karoten, 108 zat energi, 38 mg zat fosfor, 522.6 mg zat kalium, 16 mg zat kalsium, 28.2 g zat karbohidrat, 480 mcg zat karoten total, 0.3 g zat lemak, 31 mg zat natrium, 1.1 mg zat niasin, 1.3 g zat protein, 0 mcg zat retinol, 0.08 mg zat riboflavin, 0.6 mg zat seng, 0.7 g zat serat, 0.27 mg zat tembaga, 0.02 mg zat thiamin dan 2 mg zat vitamin c. 
ER089|Plantain fresh|Plantain fresh contains nutrients such as 1.0 g zat abu, 65.8 g zat air, 0.8 mg zat besi, 53 mcg zat beta-karoten, 120 zat energi, 22 mg zat fosfor, 582.2 mg zat kalium, 10 mg zat kalsium, 31.8 g zat karbohidrat, 950 mcg zat karoten total, 0.2 g zat lemak, 35 mg zat natrium, 1.2 mg zat niasin, 1.2 g zat protein, 0 mcg zat retinol, 0.14 mg zat riboflavin, 0.7 mg zat seng, 5.3 g zat serat, 0.31 mg zat tembaga, 0.06 mg zat thiamin dan 10 mg zat vitamin c. 
ER090|Rattan banana fresh|Rattan banana fresh contains nutrients such as 0.9 g zat abu, 76.1 g zat air, 1.1 mg zat besi, 37 mcg zat beta-karoten, 98 zat energi, 51 mg zat fosfor, 406.9 mg zat kalium, 17 mg zat kalsium, 20.5 g zat karbohidrat, 697 mcg zat karoten total, 1.2 g zat lemak, 24 mg zat natrium, 0.9 mg zat niasin, 1.3 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 0.5 mg zat seng, 1.0 g zat serat, 0.21 mg zat tembaga, 0.01 mg zat thiamin dan 2 mg zat vitamin c. 
ER091|Taro banana fresh|Taro banana fresh contains nutrients such as 0.9 g zat abu, 71.0 g zat air, 0.6 mg zat besi, 159 mcg zat beta-karoten, 113 zat energi, 22 mg zat fosfor, 48.0 mg zat kalium, 22 mg zat kalsium, 26.7 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 29 mg zat natrium, 1.0 mg zat niasin, 1.2 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.1 mg zat seng, 4.4 g zat serat, 0.26 mg zat tembaga, 0.12 mg zat thiamin dan 9 mg zat vitamin c. 
ER092|Tujuh bulan banana|Tujuh bulan banana contains nutrients such as 0.8 g zat abu, 75.9 g zat air, 0.2 mg zat besi, 72 mcg zat beta-karoten, 94 zat energi, 20 mg zat fosfor, 4.0 mg zat kalium, 50 mg zat kalsium, 22.5 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 0 mg zat natrium, 0.3 mg zat niasin, 0.6 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.4 mg zat seng, 3.7 g zat serat, 0.10 mg zat tembaga, 0.03 mg zat thiamin dan 6 mg zat vitamin c. 
ER093|Ua banana fresh|Ua banana fresh contains nutrients such as 0.7 g zat abu, 67.8 g zat air, 0.7 mg zat besi, 5 mcg zat beta-karoten, 128 zat energi, 28 mg zat fosfor, 382.0 mg zat kalium, 12 mg zat kalsium, 30.2 g zat karbohidrat, 0 mcg zat karoten total, 0.5 g zat lemak, 33 mg zat natrium, 1.2 mg zat niasin, 0.8 g zat protein, 0 mcg zat retinol, 0.01 mg zat riboflavin, 0.3 mg zat seng, 8.1 g zat serat, 0.20 mg zat tembaga, 0.09 mg zat thiamin dan 4 mg zat vitamin c. 
ER094|Uli banana fresh|Uli banana fresh contains nutrients such as 1.1 g zat abu, 61.8 g zat air, 0.9 mg zat besi, 59 mcg zat beta-karoten, 134 zat energi, 53 mg zat fosfor, 650.3 mg zat kalium, 31 mg zat kalsium, 35.5 g zat karbohidrat, 113 mcg zat karoten total, 0.5 g zat lemak, 39 mg zat natrium, 1.4 mg zat niasin, 1.1 g zat protein, 0 mcg zat retinol, 0.16 mg zat riboflavin, 0.7 mg zat seng, 1.4 g zat serat, 0.34 mg zat tembaga, 0.11 mg zat thiamin dan 3 mg zat vitamin c. 
ER095|Keffir lime fresh|Keffir lime fresh contains nutrients such as 1.4 g zat abu, 81.1 g zat air, 0.6 mg zat besi, 27 mcg zat beta-karoten, 76 zat energi, 76 mg zat fosfor, 285.2 mg zat kalium, 30 mg zat kalsium, 15.2 g zat karbohidrat, 93 mcg zat karoten total, 1.1 g zat lemak, 10 mg zat natrium, 0.0 mg zat niasin, 4.1 g zat protein, 0 mcg zat retinol, 0.11 mg zat riboflavin, 0 mg zat seng, 1.7 g zat serat, 0 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
ER096|Rambutan binjai fresh|Rambutan binjai fresh contains nutrients such as 0.3 g zat abu, 81.0 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 76 zat energi, 22 mg zat fosfor, 120.0 mg zat kalium, 15 mg zat kalsium, 18.0 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 22 mg zat natrium, 0.4 mg zat niasin, 0.5 g zat protein, 0 mcg zat retinol, 0.01 mg zat riboflavin, 0.2 mg zat seng, 3.8 g zat serat, 0.20 mg zat tembaga, 0.19 mg zat thiamin dan 13 mg zat vitamin c. 
ER097|Rambutan fresh|Rambutan fresh contains nutrients such as 0.4 g zat abu, 80.5 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 69 zat energi, 16 mg zat fosfor, 104.2 mg zat kalium, 16 mg zat kalsium, 18.1 g zat karbohidrat, 0 mcg zat karoten total, 0.1 g zat lemak, 16 mg zat natrium, 0.5 mg zat niasin, 0.9 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 0.1 mg zat seng, 0.8 g zat serat, 0.17 mg zat tembaga, 0.00 mg zat thiamin dan 58 mg zat vitamin c. 
ER098|Salak bali fresh|Salak bali fresh contains nutrients such as 0.7 g zat abu, 85.1 g zat air, 2.1 mg zat besi, 3 mcg zat beta-karoten, 57 zat energi, 25 mg zat fosfor, 0 mg zat kalium, 94 mg zat kalsium, 13.6 g zat karbohidrat, 37 mcg zat karoten total, 0.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 0.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.2 mg zat seng, 1.3 g zat serat, 0.08 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
ER099|Salak medan fresh|Salak medan fresh contains nutrients such as 8.5 g zat abu, 78.1 g zat air, 0.5 mg zat besi, 4 mcg zat beta-karoten, 55 zat energi, 46 mg zat fosfor, 113.0 mg zat kalium, 6 mg zat kalsium, 12.8 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 39 mg zat natrium, 0 mg zat niasin, 0.4 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.3 mg zat seng, 3.2 g zat serat, 0.20 mg zat tembaga, 0.04 mg zat thiamin dan 58 mg zat vitamin c. 
ER100|Salak pondoh fresh|Salak pondoh fresh contains nutrients such as 0.8 g zat abu, 77.9 g zat air, 3.9 mg zat besi, 0 mcg zat beta-karoten, 87 zat energi, 31 mg zat fosfor, 0 mg zat kalium, 38 mg zat kalsium, 20.1 g zat karbohidrat, 40 mcg zat karoten total, 0.4 g zat lemak, 0 mg zat natrium, 0.1 mg zat niasin, 0.8 g zat protein, 0 mcg zat retinol, 0.12 mg zat riboflavin, 0.2 mg zat seng, 0.0 g zat serat, 0.08 mg zat tembaga, 0.00 mg zat thiamin dan 8 mg zat vitamin c. 
ER101|Salak (snake fruit) fresh|Salak (snake fruit) fresh contains nutrients such as 0.7 g zat abu, 78.0 g zat air, 4.2 mg zat besi, 4 mcg zat beta-karoten, 77 zat energi, 18 mg zat fosfor, 0 mg zat kalium, 28 mg zat kalsium, 20.9 g zat karbohidrat, 0 mcg zat karoten total, 0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 0.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.2 mg zat seng, 0 g zat serat, 0.08 mg zat tembaga, 0.04 mg zat thiamin dan 2 mg zat vitamin c. 
ER102|Star apple fresh|Star apple fresh contains nutrients such as 0.6 g zat abu, 87.3 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 64 zat energi, 45 mg zat fosfor, 111.4 mg zat kalium, 18 mg zat kalsium, 8.0 g zat karbohidrat, 0 mcg zat karoten total, 3.1 g zat lemak, 13 mg zat natrium, 0.1 mg zat niasin, 1.0 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.1 mg zat seng, 0.8 g zat serat, 0.02 mg zat tembaga, 0.01 mg zat thiamin dan 1 mg zat vitamin c. 
ER103|Caqui fresh|Caqui fresh contains nutrients such as 1.4 g zat abu, 73.8 g zat air, 0.7 mg zat besi, 119 mcg zat beta-karoten, 111 zat energi, 185 mg zat fosfor, 117.8 mg zat kalium, 20 mg zat kalsium, 21.6 g zat karbohidrat, 12 mcg zat karoten total, 2.3 g zat lemak, 28 mg zat natrium, 1.5 mg zat niasin, 0.9 g zat protein, 0 mcg zat retinol, 0.04 mg zat riboflavin, 0.1 mg zat seng, 1.0 g zat serat, 0.04 mg zat tembaga, 0.00 mg zat thiamin dan 19 mg zat vitamin c. 
ER104|Sapodilla fresh|Sapodilla fresh contains nutrients such as 0.5 g zat abu, 75.5 g zat air, 1.0 mg zat besi, 111 mcg zat beta-karoten, 92 zat energi, 12 mg zat fosfor, 110.2 mg zat kalium, 25 mg zat kalsium, 22.4 g zat karbohidrat, 60 mcg zat karoten total, 1.1 g zat lemak, 26 mg zat natrium, 1.4 mg zat niasin, 0.5 g zat protein, 0 mcg zat retinol, 0.04 mg zat riboflavin, 0.1 mg zat seng, 9.5 g zat serat, 0.04 mg zat tembaga, 0.01 mg zat thiamin dan 21 mg zat vitamin c. 
ER105|Watermelon fresh|Watermelon fresh contains nutrients such as 0.3 g zat abu, 92.1 g zat air, 0.2 mg zat besi, 315 mcg zat beta-karoten, 28 zat energi, 12 mg zat fosfor, 93.8 mg zat kalium, 7 mg zat kalsium, 6.9 g zat karbohidrat, 590 mcg zat karoten total, 0.2 g zat lemak, 7 mg zat natrium, 0.3 mg zat niasin, 0.5 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 0.1 mg zat seng, 0.4 g zat serat, 0.04 mg zat tembaga, 0.05 mg zat thiamin dan 6 mg zat vitamin c. 
ER106|Soursop fresh|Soursop fresh contains nutrients such as 0.7 g zat abu, 81.7 g zat air, 0.6 mg zat besi, 8 mcg zat beta-karoten, 65 zat energi, 27 mg zat fosfor, 298.9 mg zat kalium, 14 mg zat kalsium, 16.3 g zat karbohidrat, 10 mcg zat karoten total, 0.3 g zat lemak, 2 mg zat natrium, 0.7 mg zat niasin, 1.0 g zat protein, 0 mcg zat retinol, 0.08 mg zat riboflavin, 1.0 mg zat seng, 3.2 g zat serat, 0.08 mg zat tembaga, 0.07 mg zat thiamin dan 20 mg zat vitamin c. 
ER107|Sowa fresh|Sowa fresh contains nutrients such as 10.0 g zat abu, 87.7 g zat air, 0.3 mg zat besi, 364 mcg zat beta-karoten, 48 zat energi, 40 mg zat fosfor, 0.0 mg zat kalium, 50 mg zat kalsium, 9.1 g zat karbohidrat, 0 mcg zat karoten total, 0.6 g zat lemak, 9 mg zat natrium, 0.2 mg zat niasin, 1.6 g zat protein, 0 mcg zat retinol, 0.23 mg zat riboflavin, 1.5 mg zat seng, 45.0 g zat serat, 0.10 mg zat tembaga, 0.15 mg zat thiamin dan 4 mg zat vitamin c. 
ER108|Sugar apple fresh|Sugar apple fresh contains nutrients such as 1.1 g zat abu, 83.4 g zat air, 2.7 mg zat besi, 0 mcg zat beta-karoten, 63 zat energi, 30 mg zat fosfor, 0 mg zat kalium, 127 mg zat kalsium, 13.9 g zat karbohidrat, 31 mcg zat karoten total, 0.5 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 1.1 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 2.1 g zat serat, 0 mg zat tembaga, 0.08 mg zat thiamin dan 28 mg zat vitamin c. 
ER109|Unripe breadfruit fresh|Unripe breadfruit fresh contains nutrients such as 1.0 g zat abu, 69.4 g zat air, 1.4 mg zat besi, 28 mcg zat beta-karoten, 119 zat energi, 44 mg zat fosfor, 414.4 mg zat kalium, 24 mg zat kalsium, 28.1 g zat karbohidrat, 4896 mcg zat karoten total, 0.2 g zat lemak, 24 mg zat natrium, 3.7 mg zat niasin, 1.4 g zat protein, 0 mcg zat retinol, 0.17 mg zat riboflavin, 0.1 mg zat seng, 1.4 g zat serat, 0.09 mg zat tembaga, 0.17 mg zat thiamin dan 52 mg zat vitamin c. 
ER110|Ripe breadfruit fresh|Ripe breadfruit fresh contains nutrients such as 1.0 g zat abu, 67.8 g zat air, 1.6 mg zat besi, 30 mcg zat beta-karoten, 126 zat energi, 47 mg zat fosfor, 436.0 mg zat kalium, 37 mg zat kalsium, 24.5 g zat karbohidrat, 2000 mcg zat karoten total, 0.2 g zat lemak, 25 mg zat natrium, 3.9 mg zat niasin, 1.6 g zat protein, 0 mcg zat retinol, 0.17 mg zat riboflavin, 0.1 mg zat seng, 1.5 g zat serat, 0.09 mg zat tembaga, 0.18 mg zat thiamin dan 58 mg zat vitamin c. 
ER111|Vigus fresh|Vigus fresh contains nutrients such as 1.2 g zat abu, 88.0 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 44 zat energi, 20 mg zat fosfor, 180.0 mg zat kalium, 30 mg zat kalsium, 8.3 g zat karbohidrat, 0 mcg zat karoten total, 0.1 g zat lemak, 2 mg zat natrium, 0 mg zat niasin, 2.4 g zat protein, 0 mcg zat retinol, 0.01 mg zat riboflavin, 0.2 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.26 mg zat thiamin dan 43 mg zat vitamin c. 
ER112|Wani fresh|Wani fresh contains nutrients such as 0.6 g zat abu, 81.2 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 74 zat energi, 29 mg zat fosfor, 0 mg zat kalium, 66 mg zat kalsium, 17.1 g zat karbohidrat, 32 mcg zat karoten total, 0.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 0.8 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 3.1 g zat serat, 0 mg zat tembaga, 0.08 mg zat thiamin dan 80 mg zat vitamin c. 
FP001|Chicken gizzard fried|Chicken gizzard fried contains nutrients such as 1.8 g zat abu, 4.8 g zat air, 4.9 mg zat besi, 0 mcg zat beta-karoten, 270 zat energi, 314 mg zat fosfor, 0 mg zat kalium, 129 mg zat kalsium, 9.9 g zat karbohidrat, 0 mcg zat karoten total, 11.2 g zat lemak, 980 mg zat natrium, 4.7 mg zat niasin, 32.3 g zat protein, 56 mcg zat retinol, 0 mg zat riboflavin, 3.3 mg zat seng, 0.0 g zat serat, 0.12 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
